,Time [s],timestamp,utcdate,temperature,dewPoint,pressure,cloudCover,windSpeed,windBearing,humidity,Trust,DirectNormIrr,DiffuseHorIrr
2015-07-12 04:00:00+02:00,16599600,1436666400,2015-07-12 02:00:00,16.46,11.26,1019.22,0.0,0.21,262,0.71,1,0.0,0.0
2015-07-12 05:00:00+02:00,16603200,1436670000,2015-07-12 03:00:00,15.97,11.13,1019.42,0.04,0.34,254,0.73,1,0.0,0.0
2015-07-12 06:00:00+02:00,16606800,1436673600,2015-07-12 04:00:00,15.11,11.02,1019.7,0.0,0.33,254,0.77,1,0.9556935736291359,20.047966884008808
2015-07-12 07:00:00+02:00,16610400,1436677200,2015-07-12 05:00:00,15.99,11.7,1019.5,0.0,0.2,251,0.76,1,49.664198558290664,69.72129895509869
2015-07-12 08:00:00+02:00,16614000,1436680800,2015-07-12 06:00:00,18.92,12.57,1019.18,0.02,0.21,252,0.67,1,154.6106858178398,109.78334126481866
2015-07-12 09:00:00+02:00,16617600,1436684400,2015-07-12 07:00:00,21.91,12.26,1018.92,0.0,0.57,282,0.54,1,290.3435462064453,129.54281054456857
2015-07-12 10:00:00+02:00,16621200,1436688000,2015-07-12 08:00:00,23.72,11.97,1018.41,0.0,0.9,279,0.48,1,423.011582034992,146.48070670797586
2015-07-12 11:00:00+02:00,16624800,1436691600,2015-07-12 09:00:00,24.95,11.47,1017.96,0.26,1.43,296,0.43,1,398.14809221685175,305.71134680231785
2015-07-12 12:00:00+02:00,16628400,1436695200,2015-07-12 10:00:00,26.34,11.27,1017.25,0.36,1.03,279,0.39,1,398.319253960043,369.7326860615777
2015-07-12 13:00:00+02:00,16632000,1436698800,2015-07-12 11:00:00,27.48,11.09,1016.73,0.21,1.68,276,0.36,1,527.1267954002832,325.6309418030304
2015-07-12 14:00:00+02:00,16635600,1436702400,2015-07-12 12:00:00,28.09,11.57,1016.11,0.41,2.39,285,0.36,1,394.24105653163326,399.8925340545418
2015-07-12 15:00:00+02:00,16639200,1436706000,2015-07-12 13:00:00,28.26,11.59,1015.72,0.36,2.63,286,0.36,1,400.0897953864469,370.86615369572166
2015-07-12 16:00:00+02:00,16642800,1436709600,2015-07-12 14:00:00,28.38,11.99,1015.4,0.36,2.26,298,0.36,1,347.0796474866045,336.49006404085105
2015-07-12 17:00:00+02:00,16646400,1436713200,2015-07-12 15:00:00,28.14,12.4,1015.11,0.43,2.73,296,0.38,1,244.1298059103722,295.3643630291524
2015-07-12 18:00:00+02:00,16650000,1436716800,2015-07-12 16:00:00,27.24,12.48,1015.29,0.42,3.17,290,0.4,1,171.6585104057927,230.7233220997477
2015-07-12 19:00:00+02:00,16653600,1436720400,2015-07-12 17:00:00,26.26,12.03,1015.77,0.17,3.37,299,0.41,1,135.15813555499508,140.47257380620127
2015-07-12 20:00:00+02:00,16657200,1436724000,2015-07-12 18:00:00,25.44,11.25,1016.39,0.48,2.94,290,0.41,1,27.576968361321843,84.82614355902999
2015-07-12 21:00:00+02:00,16660800,1436727600,2015-07-12 19:00:00,23.93,10.89,1017.22,0.56,2.1,278,0.44,1,0.5966639455436415,19.0305467738661
2015-07-12 22:00:00+02:00,16664400,1436731200,2015-07-12 20:00:00,23.26,11.04,1018.05,0.75,1.61,287,0.46,1,0.0,0.0
2015-07-12 23:00:00+02:00,16668000,1436734800,2015-07-12 21:00:00,22.23,10.96,1018.56,0.77,1.31,346,0.49,1,0.0,0.0
2015-07-13 00:00:00+02:00,16671600,1436738400,2015-07-12 22:00:00,21.5,10.77,1018.78,0.88,0.9,356,0.5,1,0.0,0.0
2015-07-13 01:00:00+02:00,16675200,1436742000,2015-07-12 23:00:00,20.52,11.08,1018.62,0.88,0.35,41,0.55,1,0.0,0.0
2015-07-13 02:00:00+02:00,16678800,1436745600,2015-07-13 00:00:00,19.94,11.66,1018.51,0.89,0.33,334,0.59,1,0.0,0.0
2015-07-13 03:00:00+02:00,16682400,1436749200,2015-07-13 01:00:00,19.61,11.41,1018.49,0.88,0.7,345,0.59,1,0.0,0.0
2015-07-13 04:00:00+02:00,16686000,1436752800,2015-07-13 02:00:00,19.11,11.81,1018.76,0.88,0.76,339,0.63,1,0.0,0.0
2015-07-13 05:00:00+02:00,16689600,1436756400,2015-07-13 03:00:00,18.35,12.65,1018.73,0.89,0.08,142,0.69,1,0.0,0.0
2015-07-13 06:00:00+02:00,16693200,1436760000,2015-07-13 04:00:00,18.23,12.55,1018.62,0.88,0.17,78,0.69,1,0.0969951227370495,8.51081924316218
2015-07-13 07:00:00+02:00,16696800,1436763600,2015-07-13 05:00:00,18.63,12.79,1018.6,0.75,0.19,338,0.69,1,12.072665442504162,61.25133637911969
2015-07-13 08:00:00+02:00,16700400,1436767200,2015-07-13 06:00:00,19.23,12.98,1018.89,0.89,0.36,328,0.67,1,17.127736144235424,90.91775949218032
2015-07-13 09:00:00+02:00,16704000,1436770800,2015-07-13 07:00:00,20.12,12.89,1019.09,0.78,0.57,6,0.63,1,63.354863629586255,180.01146489206826
2015-07-13 10:00:00+02:00,16707600,1436774400,2015-07-13 08:00:00,21.44,12.46,1018.86,0.75,0.22,273,0.57,1,105.13429398828175,248.7856658468625
2015-07-13 11:00:00+02:00,16711200,1436778000,2015-07-13 09:00:00,22.67,11.94,1018.64,0.7,1.28,285,0.51,1,160.6698057933353,316.5958372703702
2015-07-13 12:00:00+02:00,16714800,1436781600,2015-07-13 10:00:00,23.91,11.98,1018.31,0.34,1.81,269,0.47,1,409.17511965079717,364.17702442608544
2015-07-13 13:00:00+02:00,16718400,1436785200,2015-07-13 11:00:00,24.23,12.13,1018.13,0.68,2.6,302,0.47,1,212.77541890408224,380.61440615703816
2015-07-13 14:00:00+02:00,16722000,1436788800,2015-07-13 12:00:00,25.09,12.13,1017.73,0.7,2.62,278,0.44,1,199.79089006773708,374.29513947889313
2015-07-13 15:00:00+02:00,16725600,1436792400,2015-07-13 13:00:00,25.27,11.94,1017.33,0.75,2.33,273,0.43,1,155.74764203164986,336.04681132488815
2015-07-13 16:00:00+02:00,16729200,1436796000,2015-07-13 14:00:00,24.98,11.87,1017.49,0.71,2.31,290,0.44,1,156.67104957666064,315.446554668879
2015-07-13 17:00:00+02:00,16732800,1436799600,2015-07-13 15:00:00,25.73,12.08,1017.22,0.76,2.31,298,0.43,1,102.31804953207286,247.8673894291967
2015-07-13 18:00:00+02:00,16736400,1436803200,2015-07-13 16:00:00,25.49,12.16,1016.97,0.53,2.41,284,0.43,1,138.24081407662084,228.85431798675341
2015-07-13 19:00:00+02:00,16740000,1436806800,2015-07-13 17:00:00,25.23,12.14,1014.08,0.97,1.99,291,0.44,1,4.837787250669139,68.82595138466675
2015-07-13 20:00:00+02:00,16743600,1436810400,2015-07-13 18:00:00,24.46,11.83,1017.55,0.65,1.76,305,0.45,1,18.185361149851936,73.64823024212234
2015-07-13 21:00:00+02:00,16747200,1436814000,2015-07-13 19:00:00,23.22,12.1,1017.98,0.34,1.31,302,0.5,1,0.7996723810905658,21.47477718507675
2015-07-13 22:00:00+02:00,16750800,1436817600,2015-07-13 20:00:00,22.08,12.43,1018.57,0.81,0.4,266,0.54,1,0.0,0.0
2015-07-13 23:00:00+02:00,16754400,1436821200,2015-07-13 21:00:00,20.78,12.6,1019.01,0.42,0.3,171,0.6,1,0.0,0.0
2015-07-14 00:00:00+02:00,16758000,1436824800,2015-07-13 22:00:00,19.91,13.02,1019.22,0.81,0.43,182,0.65,1,0.0,0.0
2015-07-14 01:00:00+02:00,16761600,1436828400,2015-07-13 23:00:00,19.04,13.05,1019.34,0.75,0.34,217,0.68,1,0.0,0.0
2015-07-14 02:00:00+02:00,16765200,1436832000,2015-07-14 00:00:00,19.28,13.17,1019.14,0.87,0.18,206,0.68,1,0.0,0.0
2015-07-14 03:00:00+02:00,16768800,1436835600,2015-07-14 01:00:00,19.24,13.31,1019.19,0.81,0.17,210,0.69,1,0.0,0.0
2015-07-14 04:00:00+02:00,16772400,1436839200,2015-07-14 02:00:00,17.77,13.04,1019.34,0.64,0.21,252,0.74,1,0.0,0.0
2015-07-14 05:00:00+02:00,16776000,1436842800,2015-07-14 03:00:00,16.77,13.15,1019.67,0.24,0.36,277,0.79,1,0.0,0.0
2015-07-14 06:00:00+02:00,16779600,1436846400,2015-07-14 04:00:00,16.19,13.01,1019.82,0.39,0.29,266,0.81,1,0.41109491903035045,17.7848105578189
2015-07-14 07:00:00+02:00,16783200,1436850000,2015-07-14 05:00:00,17.04,13.24,1019.64,0.0,0.25,248,0.78,1,46.906162478559736,68.8017842373046
2015-07-14 08:00:00+02:00,16786800,1436853600,2015-07-14 06:00:00,20.06,13.63,1018.91,0.0,0.38,246,0.67,1,153.61998477879217,104.88573268608673
2015-07-14 09:00:00+02:00,16790400,1436857200,2015-07-14 07:00:00,21.68,13.82,1018.64,0.0,1.07,241,0.61,1,285.57727174901527,130.0155980277146
2015-07-14 10:00:00+02:00,16794000,1436860800,2015-07-14 08:00:00,23.61,13.89,1018.41,0.0,1.49,262,0.55,1,418.02879042924116,147.35669284027443
2015-07-14 11:00:00+02:00,16797600,1436864400,2015-07-14 09:00:00,24.69,13.92,1017.93,0.17,2.16,252,0.51,1,442.4388230220327,266.5766295098547
2015-07-14 12:00:00+02:00,16801200,1436868000,2015-07-14 10:00:00,25.66,13.86,1017.44,0.15,2.24,248,0.48,1,524.8861559770206,278.2432375041966
2015-07-14 13:00:00+02:00,16804800,1436871600,2015-07-14 11:00:00,26.91,13.96,1017.08,0.17,2.45,256,0.45,1,549.921033303853,302.462842161779
2015-07-14 14:00:00+02:00,16808400,1436875200,2015-07-14 12:00:00,27.73,13.46,1016.58,0.57,2.9,280,0.42,1,285.38522544549835,404.756485292329
2015-07-14 15:00:00+02:00,16812000,1436878800,2015-07-14 13:00:00,28.56,14.0,1016.17,0.15,2.78,282,0.41,1,527.6684896970236,279.0761235640755
2015-07-14 16:00:00+02:00,16815600,1436882400,2015-07-14 14:00:00,28.94,14.08,1015.85,0.19,2.67,293,0.4,1,435.87451069820537,277.85399552193843
2015-07-14 17:00:00+02:00,16819200,1436886000,2015-07-14 15:00:00,28.86,14.03,1015.84,0.18,2.67,294,0.4,1,347.9141126916691,238.2100354958979
2015-07-14 18:00:00+02:00,16822800,1436889600,2015-07-14 16:00:00,28.48,13.59,1016.05,0.11,2.67,304,0.4,1,260.08194069203114,173.03556847372596
2015-07-14 19:00:00+02:00,16826400,1436893200,2015-07-14 17:00:00,27.88,12.55,1016.16,0.17,2.92,292,0.39,1,132.48034930277743,139.9989726886758
2015-07-14 20:00:00+02:00,16830000,1436896800,2015-07-14 18:00:00,26.83,12.14,1016.63,0.05,2.4,294,0.4,1,48.300959740474454,75.027125067964
2015-07-14 21:00:00+02:00,16833600,1436900400,2015-07-14 19:00:00,24.98,12.54,1017.31,0.0,1.71,280,0.46,1,1.0709944871515296,20.697544528986654
2015-07-14 22:00:00+02:00,16837200,1436904000,2015-07-14 20:00:00,23.28,12.94,1018.44,0.41,1.08,284,0.52,1,0.0,0.0
2015-07-14 23:00:00+02:00,16840800,1436907600,2015-07-14 21:00:00,21.26,13.19,1019.36,0.48,0.59,331,0.6,1,0.0,0.0
2015-07-15 00:00:00+02:00,16844400,1436911200,2015-07-14 22:00:00,20.72,13.5,1019.88,0.6,0.6,293,0.63,1,0.0,0.0
2015-07-15 01:00:00+02:00,16848000,1436914800,2015-07-14 23:00:00,19.55,13.31,1020.27,0.35,0.44,346,0.67,1,0.0,0.0
2015-07-15 02:00:00+02:00,16851600,1436918400,2015-07-15 00:00:00,18.21,13.27,1020.45,0.19,0.15,340,0.73,1,0.0,0.0
2015-07-15 03:00:00+02:00,16855200,1436922000,2015-07-15 01:00:00,17.39,13.11,1020.48,0.15,0.17,343,0.76,1,0.0,0.0
2015-07-15 04:00:00+02:00,16858800,1436925600,2015-07-15 02:00:00,16.73,13.07,1020.6,0.17,0.37,313,0.79,1,0.0,0.0
2015-07-15 05:00:00+02:00,16862400,1436929200,2015-07-15 03:00:00,16.06,12.9,1020.71,0.0,0.24,312,0.82,1,0.0,0.0
2015-07-15 06:00:00+02:00,16866000,1436932800,2015-07-15 04:00:00,15.59,12.73,1020.82,0.0,0.47,331,0.83,1,0.5529635450384056,17.336613446095242
2015-07-15 07:00:00+02:00,16869600,1436936400,2015-07-15 05:00:00,16.41,13.29,1020.68,0.0,0.33,345,0.82,1,45.512678597147165,68.30593211199468
2015-07-15 08:00:00+02:00,16873200,1436940000,2015-07-15 06:00:00,19.14,13.82,1020.22,0.0,0.5,334,0.71,1,151.50737863997034,104.81334258645148
2015-07-15 09:00:00+02:00,16876800,1436943600,2015-07-15 07:00:00,21.47,14.49,1019.75,0.0,0.72,36,0.64,1,283.14658422542635,130.23935296623466
2015-07-15 10:00:00+02:00,16880400,1436947200,2015-07-15 08:00:00,23.59,14.6,1019.01,0.0,1.48,66,0.57,1,415.48722403996624,147.78744197362994
2015-07-15 11:00:00+02:00,16884000,1436950800,2015-07-15 09:00:00,24.93,14.55,1018.47,0.0,1.01,32,0.53,1,530.5168972232059,159.47815223655493
2015-07-15 12:00:00+02:00,16887600,1436954400,2015-07-15 10:00:00,26.16,14.34,1018.13,0.15,1.2,16,0.48,1,522.7724706950728,278.4867506232706
2015-07-15 13:00:00+02:00,16891200,1436958000,2015-07-15 11:00:00,27.4,13.84,1017.44,0.15,0.36,29,0.43,1,561.1239589663544,289.887301035811
2015-07-15 14:00:00+02:00,16894800,1436961600,2015-07-15 12:00:00,28.32,13.54,1016.7,0.15,0.76,41,0.4,1,562.1523270808472,290.18945636455874
2015-07-15 15:00:00+02:00,16898400,1436965200,2015-07-15 13:00:00,29.36,13.69,1016.03,0.15,0.46,7,0.38,1,525.7483573958182,279.38087569221307
2015-07-15 16:00:00+02:00,16902000,1436968800,2015-07-15 14:00:00,30.1,13.28,1015.62,0.15,0.98,342,0.36,1,455.5375678538622,257.81494117102903
2015-07-15 17:00:00+02:00,16905600,1436972400,2015-07-15 15:00:00,30.47,12.57,1015.24,0.1,0.85,343,0.33,1,379.96058291849624,203.48749318445596
2015-07-15 18:00:00+02:00,16909200,1436976000,2015-07-15 16:00:00,30.67,12.71,1014.96,0.0,0.76,5,0.33,1,290.2553073856902,131.33470591678918
2015-07-15 19:00:00+02:00,16912800,1436979600,2015-07-15 17:00:00,30.33,12.37,1014.85,0.0,0.59,317,0.33,1,157.90747233828162,106.35792112947465
2015-07-15 20:00:00+02:00,16916400,1436983200,2015-07-15 18:00:00,29.22,13.16,1014.87,0.53,0.4,38,0.37,1,23.353767812160335,80.46579109992123
2015-07-15 21:00:00+02:00,16920000,1436986800,2015-07-15 19:00:00,26.6,13.69,1015.55,0.0,0.5,73,0.45,1,0.9355012705142512,19.95062194549618
2015-07-15 22:00:00+02:00,16923600,1436990400,2015-07-15 20:00:00,24.15,13.96,1016.67,0.0,0.06,297,0.53,1,0.0,0.0
2015-07-15 23:00:00+02:00,16927200,1436994000,2015-07-15 21:00:00,21.7,13.85,1017.15,0.0,0.12,86,0.61,1,0.0,0.0
2015-07-16 00:00:00+02:00,16930800,1436997600,2015-07-15 22:00:00,20.41,13.68,1017.6,0.0,0.07,95,0.65,1,0.0,0.0
2015-07-16 01:00:00+02:00,16934400,1437001200,2015-07-15 23:00:00,19.76,13.64,1017.77,0.0,0.09,54,0.68,1,0.0,0.0
2015-07-16 02:00:00+02:00,16938000,1437004800,2015-07-16 00:00:00,18.88,13.66,1017.97,0.0,0.16,49,0.72,1,0.0,0.0
2015-07-16 03:00:00+02:00,16941600,1437008400,2015-07-16 01:00:00,18.09,13.61,1018.01,0.0,0.21,358,0.75,1,0.0,0.0
2015-07-16 04:00:00+02:00,16945200,1437012000,2015-07-16 02:00:00,17.59,13.59,1018.11,0.0,0.06,6,0.77,1,0.0,0.0
2015-07-16 05:00:00+02:00,16948800,1437015600,2015-07-16 03:00:00,16.97,13.44,1018.24,0.0,0.13,19,0.8,1,0.0,0.0
2015-07-16 06:00:00+02:00,16952400,1437019200,2015-07-16 04:00:00,16.38,13.2,1018.44,0.0,0.15,88,0.81,1,0.4455746733710446,16.390048732741196
2015-07-16 07:00:00+02:00,16956000,1437022800,2015-07-16 05:00:00,17.26,13.99,1018.46,0.0,0.03,183,0.81,1,44.11215795868567,67.78579259265098
2015-07-16 08:00:00+02:00,16959600,1437026400,2015-07-16 06:00:00,20.02,14.78,1018.42,0.1,0.03,93,0.72,1,134.43334999478924,125.32972141814457
2015-07-16 09:00:00+02:00,16963200,1437030000,2015-07-16 07:00:00,22.52,15.44,1017.78,0.0,0.02,313,0.64,1,280.6857244065378,130.4545471677879
2015-07-16 10:00:00+02:00,16966800,1437033600,2015-07-16 08:00:00,24.47,15.19,1017.31,0.0,0.23,335,0.56,1,412.91336103220937,148.21324797186395
2015-07-16 11:00:00+02:00,16970400,1437037200,2015-07-16 09:00:00,26.51,15.45,1016.81,0.1,0.38,313,0.51,1,475.14668720781077,228.18363654762032
2015-07-16 12:00:00+02:00,16974000,1437040800,2015-07-16 10:00:00,28.61,15.64,1016.19,0.15,0.55,27,0.45,1,520.6271202423374,278.72205478246417
2015-07-16 13:00:00+02:00,16977600,1437044400,2015-07-16 11:00:00,30.41,15.43,1015.51,0.15,0.65,26,0.4,1,559.0401469522619,290.1832263630488
2015-07-16 14:00:00+02:00,16981200,1437048000,2015-07-16 12:00:00,31.58,14.11,1014.56,0.14,0.44,345,0.35,1,566.7198912842142,283.82234307389
2015-07-16 15:00:00+02:00,16984800,1437051600,2015-07-16 13:00:00,32.67,12.24,1013.88,0.15,1.1,258,0.29,1,523.7813001293944,279.6733022320726
2015-07-16 16:00:00+02:00,16988400,1437055200,2015-07-16 14:00:00,33.37,10.37,1013.47,0.15,1.49,242,0.25,1,453.6230216537437,258.0407421022962
2015-07-16 17:00:00+02:00,16992000,1437058800,2015-07-16 15:00:00,33.74,9.82,1012.96,0.1,1.74,216,0.23,1,378.00326980798206,203.7127405651139
2015-07-16 18:00:00+02:00,16995600,1437062400,2015-07-16 16:00:00,33.83,10.28,1012.66,0.0,1.47,214,0.24,1,288.2145894074872,131.6294373358637
2015-07-16 19:00:00+02:00,16999200,1437066000,2015-07-16 17:00:00,33.22,11.38,1012.4,0.0,0.86,185,0.26,1,156.13788289615945,106.38393036184709
2015-07-16 20:00:00+02:00,17002800,1437069600,2015-07-16 18:00:00,31.61,12.91,1012.66,0.08,0.99,171,0.32,1,44.61718305731307,76.3069459761295
2015-07-16 21:00:00+02:00,17006400,1437073200,2015-07-16 19:00:00,28.99,14.11,1013.58,0.0,0.21,345,0.4,1,0.8064231609395057,19.165588852757082
2015-07-16 22:00:00+02:00,17010000,1437076800,2015-07-16 20:00:00,25.08,14.48,1014.91,0.0,0.18,16,0.52,1,0.0,0.0
2015-07-16 23:00:00+02:00,17013600,1437080400,2015-07-16 21:00:00,23.57,14.36,1015.56,0.0,0.18,318,0.56,1,0.0,0.0
2015-07-17 00:00:00+02:00,17017200,1437084000,2015-07-16 22:00:00,22.14,14.26,1016.0,0.0,0.22,150,0.61,1,0.0,0.0
2015-07-17 01:00:00+02:00,17020800,1437087600,2015-07-16 23:00:00,21.16,13.92,1016.53,0.0,0.08,127,0.63,1,0.0,0.0
2015-07-17 02:00:00+02:00,17024400,1437091200,2015-07-17 00:00:00,20.21,13.87,1016.87,0.06,0.21,165,0.67,1,0.0,0.0
2015-07-17 03:00:00+02:00,17028000,1437094800,2015-07-17 01:00:00,19.46,13.82,1016.99,0.0,0.1,149,0.7,1,0.0,0.0
2015-07-17 04:00:00+02:00,17031600,1437098400,2015-07-17 02:00:00,18.73,14.21,1017.03,0.0,0.18,269,0.75,1,0.0,0.0
2015-07-17 05:00:00+02:00,17035200,1437102000,2015-07-17 03:00:00,17.99,13.92,1017.07,0.08,0.22,256,0.77,1,0.0,0.0
2015-07-17 06:00:00+02:00,17038800,1437105600,2015-07-17 04:00:00,17.62,13.84,1017.41,0.0,0.1,266,0.79,1,0.3517172577596525,15.425709547766296
2015-07-17 07:00:00+02:00,17042400,1437109200,2015-07-17 05:00:00,18.46,14.31,1017.46,0.0,0.13,278,0.77,1,42.706547824494514,67.24119976619616
2015-07-17 08:00:00+02:00,17046000,1437112800,2015-07-17 06:00:00,21.44,14.94,1017.08,0.1,0.16,199,0.67,1,132.48947615757422,124.96170778832558
2015-07-17 09:00:00+02:00,17049600,1437116400,2015-07-17 07:00:00,24.41,15.88,1016.81,0.19,0.42,124,0.59,1,225.33865535022719,193.04594989224418
2015-07-17 10:00:00+02:00,17053200,1437120000,2015-07-17 08:00:00,27.66,15.71,1016.16,0.19,1.28,216,0.48,1,332.34940747911526,239.61760958863727
2015-07-17 11:00:00+02:00,17056800,1437123600,2015-07-17 09:00:00,29.68,16.18,1015.62,0.1,1.18,229,0.44,1,472.79770852317534,228.44367399028096
2015-07-17 12:00:00+02:00,17060400,1437127200,2015-07-17 10:00:00,31.16,16.09,1015.29,0.0,1.6,246,0.4,1,609.9413575837408,167.94296866842433
2015-07-17 13:00:00+02:00,17064000,1437130800,2015-07-17 11:00:00,32.39,15.79,1014.86,0.19,1.83,280,0.37,1,530.7124738988057,315.2036373997032
2015-07-17 14:00:00+02:00,17067600,1437134400,2015-07-17 12:00:00,33.44,15.34,1014.07,0.12,1.75,292,0.34,1,577.7631883696415,270.2820959972029
2015-07-17 15:00:00+02:00,17071200,1437138000,2015-07-17 13:00:00,33.58,14.24,1013.8,0.0,1.53,271,0.31,1,613.8434095507836,168.25598735017172
2015-07-17 16:00:00+02:00,17074800,1437141600,2015-07-17 14:00:00,32.43,14.43,1013.8,0.49,1.43,215,0.34,1,270.99305376522915,349.65084545199244
2015-07-17 17:00:00+02:00,17078400,1437145200,2015-07-17 15:00:00,30.03,14.85,1014.71,0.5,3.4,165,0.4,1,208.8804087679722,295.128099719791
2015-07-17 18:00:00+02:00,17082000,1437148800,2015-07-17 16:00:00,28.08,14.03,1014.53,0.6,3.47,151,0.42,1,114.4418896117262,219.67955381483392
2015-07-17 19:00:00+02:00,17085600,1437152400,2015-07-17 17:00:00,26.67,14.19,1015.24,0.75,2.64,143,0.46,1,38.57665616895793,124.01755386654438
2015-07-17 20:00:00+02:00,17089200,1437156000,2015-07-17 18:00:00,26.17,14.18,1015.32,0.77,1.76,123,0.48,1,10.871855498760377,58.90194082248221
2015-07-17 21:00:00+02:00,17092800,1437159600,2015-07-17 19:00:00,25.42,14.38,1015.91,0.54,1.29,80,0.5,1,0.3150778089588423,15.963511874338026
2015-07-17 22:00:00+02:00,17096400,1437163200,2015-07-17 20:00:00,24.03,14.21,1016.89,0.53,0.72,77,0.54,1,0.0,0.0
2015-07-17 23:00:00+02:00,17100000,1437166800,2015-07-17 21:00:00,22.43,14.16,1017.26,0.48,0.48,87,0.6,1,0.0,0.0
2015-07-18 00:00:00+02:00,17103600,1437170400,2015-07-17 22:00:00,20.94,14.06,1017.55,0.51,0.34,119,0.65,1,0.0,0.0
2015-07-18 01:00:00+02:00,17107200,1437174000,2015-07-17 23:00:00,20.17,14.24,1017.65,0.51,0.26,156,0.69,1,0.0,0.0
2015-07-18 02:00:00+02:00,17110800,1437177600,2015-07-18 00:00:00,20.16,14.54,1017.39,0.63,0.15,189,0.7,1,0.0,0.0
2015-07-18 03:00:00+02:00,17114400,1437181200,2015-07-18 01:00:00,19.86,14.58,1017.6,0.51,0.25,157,0.72,1,0.0,0.0
2015-07-18 04:00:00+02:00,17118000,1437184800,2015-07-18 02:00:00,19.04,14.27,1017.89,0.52,0.13,142,0.74,1,0.0,0.0
2015-07-18 05:00:00+02:00,17121600,1437188400,2015-07-18 03:00:00,18.64,14.04,1018.27,0.17,0.12,48,0.75,1,0.0,0.0
2015-07-18 06:00:00+02:00,17125200,1437192000,2015-07-18 04:00:00,18.5,14.01,1018.33,0.0,0.33,146,0.75,1,0.27112997828086727,14.446217756336159
2015-07-18 07:00:00+02:00,17128800,1437195600,2015-07-18 05:00:00,19.53,14.37,1018.12,0.0,0.65,149,0.72,1,41.29779347755216,66.67199377653425
2015-07-18 08:00:00+02:00,17132400,1437199200,2015-07-18 06:00:00,21.49,15.05,1018.2,0.42,0.27,182,0.67,1,84.11693971110057,151.3978666180813
2015-07-18 09:00:00+02:00,17136000,1437202800,2015-07-18 07:00:00,22.54,15.37,1018.85,0.53,0.59,259,0.64,1,129.56866892740288,221.71317598251073
2015-07-18 10:00:00+02:00,17139600,1437206400,2015-07-18 08:00:00,21.66,16.23,1020.38,0.75,2.74,254,0.71,1,101.91792790838835,245.3054872589661
2015-07-18 11:00:00+02:00,17143200,1437210000,2015-07-18 09:00:00,20.59,17.08,1021.44,0.77,1.83,232,0.8,1,120.21813062365734,287.6992352554578
2015-07-18 12:00:00+02:00,17146800,1437213600,2015-07-18 10:00:00,21.47,16.98,1020.78,0.68,1.12,231,0.76,1,194.34982657634617,358.0352036892255
2015-07-18 13:00:00+02:00,17150400,1437217200,2015-07-18 11:00:00,21.89,16.89,1019.26,0.53,1.38,95,0.73,1,306.75237455889516,405.9619847159883
2015-07-18 14:00:00+02:00,17154000,1437220800,2015-07-18 12:00:00,22.46,17.23,1018.62,0.75,0.82,69,0.72,1,163.51816749857292,351.86174479295164
2015-07-18 15:00:00+02:00,17157600,1437224400,2015-07-18 13:00:00,23.99,17.24,1017.95,0.46,0.8,353,0.66,1,330.1653778075773,386.14523253775536
2015-07-18 16:00:00+02:00,17161200,1437228000,2015-07-18 14:00:00,26.08,17.09,1017.01,0.0,0.72,20,0.58,1,528.9805847504224,161.76836800177728
2015-07-18 17:00:00+02:00,17164800,1437231600,2015-07-18 15:00:00,27.54,16.41,1015.85,0.06,0.73,97,0.51,1,390.52271965449296,183.9651156050531
2015-07-18 18:00:00+02:00,17168400,1437235200,2015-07-18 16:00:00,28.13,16.39,1015.3,0.14,0.64,121,0.49,1,244.17617543141088,182.32165859279408
2015-07-18 19:00:00+02:00,17172000,1437238800,2015-07-18 17:00:00,27.83,16.36,1014.49,0.0,0.69,68,0.5,1,152.4143715112894,106.3728738653378
2015-07-18 20:00:00+02:00,17175600,1437242400,2015-07-18 18:00:00,27.01,16.59,1014.51,0.37,0.51,91,0.53,1,28.984154779858756,82.97015536183548
2015-07-18 21:00:00+02:00,17179200,1437246000,2015-07-18 19:00:00,25.42,17.12,1014.78,0.38,0.33,66,0.6,1,0.35474086081458917,17.090045817421856
2015-07-18 22:00:00+02:00,17182800,1437249600,2015-07-18 20:00:00,23.04,16.93,1015.6,0.04,0.21,127,0.69,1,0.0,0.0
2015-07-18 23:00:00+02:00,17186400,1437253200,2015-07-18 21:00:00,22.27,17.07,1015.84,0.41,0.52,96,0.72,1,0.0,0.0
2015-07-19 00:00:00+02:00,17190000,1437256800,2015-07-18 22:00:00,21.92,17.39,1015.39,0.88,1.56,153,0.76,1,0.0,0.0
2015-07-19 01:00:00+02:00,17193600,1437260400,2015-07-18 23:00:00,21.23,17.12,1014.51,0.71,0.36,231,0.77,1,0.0,0.0
2015-07-19 02:00:00+02:00,17197200,1437264000,2015-07-19 00:00:00,20.07,16.83,1014.24,0.53,0.55,124,0.82,1,0.0,0.0
2015-07-19 03:00:00+02:00,17200800,1437267600,2015-07-19 01:00:00,18.97,16.48,1013.73,0.58,0.51,78,0.85,1,0.0,0.0
2015-07-19 04:00:00+02:00,17204400,1437271200,2015-07-19 02:00:00,18.12,16.07,1013.78,0.0,0.15,87,0.88,1,0.0,0.0
2015-07-19 05:00:00+02:00,17208000,1437274800,2015-07-19 03:00:00,17.75,15.79,1013.79,0.28,0.11,222,0.88,1,0.0,0.0
2015-07-19 06:00:00+02:00,17211600,1437278400,2015-07-19 04:00:00,18.05,16.01,1013.61,0.75,0.2,155,0.88,1,0.05083246435633309,8.46749366287765
